population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Seluruh Populasi,1,Meninggal,12,Republik Demokratik Rakyat Laos,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,2005.5004417126888,3076.3369052481416,1160.3560947431783
1,Seluruh Populasi,1,Meninggal,12,Republik Demokratik Rakyat Laos,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0380454192594588,0.05845220966590102,0.021714515280868325
1,Seluruh Populasi,1,Meninggal,12,Republik Demokratik Rakyat Laos,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,29.43495393630043,45.15174029141029,17.03067597896045
1,Seluruh Populasi,1,Meninggal,143,Irak,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,1151.1217991319756,1486.513140062968,891.290519459972
1,Seluruh Populasi,1,Meninggal,143,Irak,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0053025512312323796,0.006852940452971133,0.00407603288622491
1,Seluruh Populasi,1,Meninggal,143,Irak,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,3.02097129546011,3.9011627873269403,2.3390774783647417
1,Seluruh Populasi,1,Meninggal,144,Yordania,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,35.775062542379025,52.18766427926576,26.424029781670715
1,Seluruh Populasi,1,Meninggal,144,Yordania,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0012041357592507134,0.0017484039425682018,0.0008924775079476595
1,Seluruh Populasi,1,Meninggal,144,Yordania,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.36818295876871987,0.5370950399543573,0.2719457850306619
1,Seluruh Populasi,1,Meninggal,47,Czechia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,58.4499605931938,67.4982053001141,50.96166256155657
1,Seluruh Populasi,1,Meninggal,47,Czechia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0005324795876721178,0.0006161895083188841,0.0004653723189033902
1,Seluruh Populasi,1,Meninggal,47,Czechia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.5525265325308827,0.6380594434630369,0.481739772300626
1,Seluruh Populasi,1,Meninggal,90,Norway,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,40.258038578380805,48.311318759001615,32.3862640044487
1,Seluruh Populasi,1,Meninggal,90,Norway,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0009880047190729084,0.0011854770004095427,0.0007964909143405848
1,Seluruh Populasi,1,Meninggal,90,Norway,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.7798836517742391,0.9358927813247393,0.6273906710566299
1,Seluruh Populasi,1,Meninggal,93,Swedia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,80.09901931485564,93.48255813015675,66.06088201421022
1,Seluruh Populasi,1,Meninggal,93,Swedia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0008827008796212669,0.0010304779665284184,0.0007305077711792134
1,Seluruh Populasi,1,Meninggal,93,Swedia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.8110428376668638,0.9465578962984651,0.6688996402936485
1,Seluruh Populasi,1,Meninggal,109,Kuba,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,38.089709304204945,44.10309561726234,32.58885109683021
1,Seluruh Populasi,1,Meninggal,109,Kuba,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0003840353257218957,0.00044499726116407185,0.0003294603114580156
1,Seluruh Populasi,1,Meninggal,109,Kuba,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.32944443373570836,0.3814552441337951,0.2818665668973039
1,Seluruh Populasi,1,Meninggal,91,Portugal,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,226.84165467651235,256.32241011276045,196.7175638632472
1,Seluruh Populasi,1,Meninggal,91,Portugal,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0020855434744050886,0.0023615755011625905,0.0018079668636487962
1,Seluruh Populasi,1,Meninggal,91,Portugal,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,2.10218656855218,2.375390571570194,1.8230206491014591
1,Seluruh Populasi,1,Meninggal,125,Kolumbia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,945.3459538607386,1010.3019182325028,876.2425734827494
1,Seluruh Populasi,1,Meninggal,125,Kolumbia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.00425890980070946,0.004539088211479844,0.003953819394973281
1,Seluruh Populasi,1,Meninggal,125,Kolumbia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,2.0047001192036364,2.1424457021695997,1.858159528094768
1,Seluruh Populasi,1,Meninggal,19,Timor-Leste,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,685.2445501970141,1257.8580374938595,364.5318202157377
1,Seluruh Populasi,1,Meninggal,19,Timor-Leste,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.08873569145621633,0.16657890161705258,0.04736736731082318
1,Seluruh Populasi,1,Meninggal,19,Timor-Leste,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,55.537855342451685,101.94716281594519,29.544657440969846
1,Seluruh Populasi,1,Meninggal,13,Malaysia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,2118.219630836934,2784.0575344890985,1656.0313393882918
1,Seluruh Populasi,1,Meninggal,13,Malaysia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.013396658029368092,0.017533605929027935,0.010481161098533528
1,Seluruh Populasi,1,Meninggal,13,Malaysia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,6.734909697632666,8.851950862333105,5.265375395856869
1,Seluruh Populasi,1,Meninggal,36,Kazakhstan,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,803.5272148644377,844.5540465332937,765.8060722690095
1,Seluruh Populasi,1,Meninggal,36,Kazakhstan,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0061007246018960175,0.006389092254515484,0.00584428924619194
1,Seluruh Populasi,1,Meninggal,36,Kazakhstan,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,4.540470168419784,4.772299410604999,4.327320296822533
1,Seluruh Populasi,1,Meninggal,160,Afganistan,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,4376.867783664798,8739.997475588129,1789.2886322356346
1,Seluruh Populasi,1,Meninggal,160,Afganistan,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.025017949603164377,0.05005953646188365,0.010205274650010225
1,Seluruh Populasi,1,Meninggal,160,Afganistan,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,14.646840513794361,29.247707594383353,5.987712337875753
1,Seluruh Populasi,1,Meninggal,30,Vanuatu,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,40.80402227145104,84.73099254818217,19.4422891508818
1,Seluruh Populasi,1,Meninggal,30,Vanuatu,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.025388248618333355,0.05254843922724693,0.01209665401148663
1,Seluruh Populasi,1,Meninggal,30,Vanuatu,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,14.648283606806094,30.417677965055383,6.97961008728559
1,Seluruh Populasi,1,Meninggal,20,Vietnam,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,19304.78748957231,24223.681492179276,15317.39696982399
1,Seluruh Populasi,1,Meninggal,20,Vietnam,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.03335545610681196,0.0414458448189778,0.02675662513109856
1,Seluruh Populasi,1,Meninggal,20,Vietnam,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,20.241872394003803,25.399537287967707,16.060927634606497
1,Seluruh Populasi,1,Meninggal,178,Eritrea,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,4028.9907506226145,5959.9002361359735,2416.55987407139
1,Seluruh Populasi,1,Meninggal,178,Eritrea,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.07618974720099907,0.11391786004235153,0.04572060777077735
1,Seluruh Populasi,1,Meninggal,178,Eritrea,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,66.81669054786751,98.83884933528861,40.076173734394835
1,Seluruh Populasi,1,Meninggal,48,Hungaria,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,110.26240535233417,124.25179854981806,96.25651488983831
1,Seluruh Populasi,1,Meninggal,48,Hungaria,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0008488354816013242,0.0009508964322192331,0.0007437599658072733
1,Seluruh Populasi,1,Meninggal,48,Hungaria,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,1.116831549708367,1.258528038500727,0.9749679625655736
1,Seluruh Populasi,1,Meninggal,37,Kirgistan,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,434.93211004665204,459.9902567932655,412.46711168110113
1,Seluruh Populasi,1,Meninggal,37,Kirgistan,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.012541200853730209,0.013209979504482113,0.01191592126290161
1,Seluruh Populasi,1,Meninggal,37,Kirgistan,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,6.9383421590801815,7.33808729627365,6.579964744162134
1,Seluruh Populasi,1,Meninggal,151,Qatar,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,21.200270820415014,31.89344523971781,15.02064477346746
1,Seluruh Populasi,1,Meninggal,151,Qatar,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.008485961842877577,0.012706121543436172,0.006135810239750136
1,Seluruh Populasi,1,Meninggal,151,Qatar,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.8587187092152879,1.2918466165208546,0.608412449101008
1,Seluruh Populasi,1,Meninggal,179,Etiopia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,35629.91123802185,47484.426589984694,27240.497331560113
1,Seluruh Populasi,1,Meninggal,179,Etiopia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.04987343159461351,0.0666997931592168,0.037769256119659506
1,Seluruh Populasi,1,Meninggal,179,Etiopia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,37.32174192761172,49.73915042709557,28.53396980409448
1,Seluruh Populasi,1,Meninggal,54,Slovakia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,34.43464330665115,45.284375975554354,26.489393782987307
1,Seluruh Populasi,1,Meninggal,54,Slovakia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.000650480719104777,0.0008515533853499924,0.0004980927342294614
1,Seluruh Populasi,1,Meninggal,54,Slovakia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.6343886464293459,0.8342730233532178,0.48801349609093797
1,Seluruh Populasi,1,Meninggal,214,Nigeria,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,59935.945135814305,86323.93012036156,43135.15824248616
1,Seluruh Populasi,1,Meninggal,214,Nigeria,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0331197857216381,0.0481860419678042,0.023936697878833315
1,Seluruh Populasi,1,Meninggal,214,Nigeria,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,30.558923656339296,44.013094050418175,21.992879308890558
1,Seluruh Populasi,1,Meninggal,161,Bangladesh,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,24357.382923578283,32344.239769912972,18599.757872292023
1,Seluruh Populasi,1,Meninggal,161,Bangladesh,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.02574950471685157,0.033543465825056955,0.019247247641240958
1,Seluruh Populasi,1,Meninggal,161,Bangladesh,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,15.897768802479693,21.110693524315,12.139836671433338
1,Seluruh Populasi,1,Meninggal,152,Arab Saudi,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,858.8874987613526,1082.4909478916009,668.0304295143344
1,Seluruh Populasi,1,Meninggal,152,Arab Saudi,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.008425726625282234,0.010508552706855249,0.006561916436914475
1,Seluruh Populasi,1,Meninggal,152,Arab Saudi,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,2.7344706318033403,3.4463648737132333,2.126832202462272
1,Seluruh Populasi,1,Meninggal,38,Mongolia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,470.0724081347939,746.5576767759047,334.20985974082765
1,Seluruh Populasi,1,Meninggal,38,Mongolia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.025800252786139278,0.04171829707710003,0.01824868508614342
1,Seluruh Populasi,1,Meninggal,38,Mongolia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,15.703006521848627,24.939136746751036,11.164449383447819
1,Seluruh Populasi,1,Meninggal,215,Sao Tome dan Principe,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,18.5825059614006,29.824868565595875,11.404450709830895
1,Seluruh Populasi,1,Meninggal,215,Sao Tome dan Principe,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.015429206768091418,0.024657408202785648,0.009503968633063407
1,Seluruh Populasi,1,Meninggal,215,Sao Tome dan Principe,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,9.435789787878365,15.144415442170674,5.79093044650226
1,Seluruh Populasi,1,Meninggal,107,Barbados,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,1.326915106066965,1.5456575098466228,1.1412177934758034
1,Seluruh Populasi,1,Meninggal,107,Barbados,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0005069308280295871,0.000596529227743878,0.00044123335049433475
1,Seluruh Populasi,1,Meninggal,107,Barbados,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.4501706993668398,0.5243814913311773,0.3871708219086002
1,Seluruh Populasi,1,Meninggal,153,Republik Arab Syria,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,129.59547777565356,181.4738867168119,93.30997238936403
